"","EGFR","E-Cadherin","DNA1","DNA2","Rabbit IgG H L","GATA3","Histone H3 antibody 1","Ki-67","SMA","Vimentin","cleaved PARP","Cleaved Caspase3","Her2","p53","pan Cytokeratin","Cytokeratin 19","Progesterone Receptor A/B antibody 1","Progesterone Receptor A/B antibody 2","c-Myc","Fibronectin","Cytokeratin 14","Slug","CD20","vWF","CD31","Histone H3 antibody 2","Cytokeratin 5","CD44","CD45","CD68","CD3","Carbonic Anhydrase IX","Cytokeratin 8/18","Cytokeratin 7","Twist","phospho Histone","phospho mTOR","phospho S6"
"BaselTMA_SP43_115_X4Y8_1445",0.521749056047382,1.34476627006102,1.10696708084383,1.57240449504063,0.0439740838176031,0.10888573000744,0.698074119684975,0.00348624499703496,0.109019595838697,0.433686747732128,0.602826142621722,0.602826142621722,0.857827633138296,0.0308360260922103,0.881457516364193,0.1256397900347,0.27692452427714,0.27692452427714,0.174299323145094,0.576589620796732,0.0932239257091957,0.229908986286718,0.285952549239843,0.170038637543766,0.170038637543766,0.224092245524919,0.0712741619787524,3.43368131505117,0.128465074687936,0.335077410398747,0.150341373318186,0.460168277153048,0.0467676537151288,0.026591174515808,0.0656600221323907,0.217220975952305,0.28180236240595,0.61052134108942
"BaselTMA_SP43_115_X4Y8_1446",0.347781164042533,1.60297162212009,2.08634313448061,2.80550258040404,0.114502366722625,0.374137775372652,1.96440834450172,0,0.0609075351948016,0.919016173227236,0.34353529640176,0.34353529640176,1.01790327637544,0.0895902612390226,1.41441637718683,0.108424062316949,0.190454497845378,0.190454497845378,0.202410395410942,0.579214203856827,0.211361885260683,0.0492290064237227,0.0847397154989502,0.0781199717018959,0.0781199717018959,0.484599872574579,0.111796366332156,3.83847347965868,0.225495560765518,0.281678849356354,0.0890048773043299,0.436755881652405,0.173461071116629,0.127959046124805,0.227029312432866,0.198779421007833,0.49788490084242,0.309416264954522
"BaselTMA_SP43_115_X4Y8_1447",0.646777174510335,1.37218144241763,2.10699327251556,2.62500703398212,0.189364429287243,0.713016528069846,2.08024160067559,0.0337058463251135,0.540439180318385,3.19733893434639,0.853138040332356,0.853138040332356,1.09998244035377,0.108279873392154,0.609067895669684,0.167187741668253,0.40026045459806,0.40026045459806,0.502293644861076,1.56724363198242,0.177815369123949,0.234139398618824,0.203034714369916,0.191035550703932,0.191035550703932,0.467999218616183,0.10848333464706,4.57832778109227,0.606316771925653,1.19164363331473,0.136399391145258,0.782308290421703,0.100109183834843,0.0698170817081724,0.334407711382858,0.177868523250261,0.732225148816384,0.428262067892371
"BaselTMA_SP43_115_X4Y8_1448",0.903058120064614,2.24337002552585,1.10434584074461,1.46697260077142,0.104111842536023,0.441732527267623,1.2144056389313,0,0.273570053155306,2.05706617580466,1.39966406428824,1.39966406428824,1.86871701872453,0.232028435680371,0.880315582971542,0.124143637514714,0.430533449916682,0.430533449916682,0.658748962028674,0.942460394989337,0.352091600831745,0.307558481896012,0.193228382659276,0.186917963154338,0.186917963154338,0.463289977768902,0.157900180493997,4.96865116586545,0.950507219075743,1.47539618808363,0.119468052728304,0.785242253938532,0.078451836791763,0.0850020394240403,0.296022677942025,0.268675968437667,1.01433680587287,0.643341289686612
"BaselTMA_SP43_115_X4Y8_1449",0.615435919040589,2.51180985569786,2.09904141549526,2.72408653518521,0.233878130714598,0.610279961358423,2.28347980629146,0,0.193533771803697,1.07351474174108,1.14313860729884,1.14313860729884,1.60232140771614,0.112311117026443,1.07658480096967,0.147332801929663,0.446839249766783,0.446839249766783,0.631171113133496,1.38694806538189,0.30705760064919,0.167300739339016,0.114385715108837,0.132447771245774,0.132447771245774,0.483911962948858,0.130493602345305,4.5840522352482,0.31270799808799,0.619652285830065,0.0995676686707662,0.769777085986057,0.057071491909623,0.0849137386466439,0.342962103038103,0.20266539619852,0.848917371306011,0.627580427549992
"BaselTMA_SP43_115_X4Y8_1450",0.537348251636183,1.93832473086244,2.24304099624702,2.86533133013473,0.00230323916411293,0.452598351986531,2.38009611855325,0.0230602970610587,0.119238967815027,0.0691193947197413,0.838879655263413,0.838879655263413,1.10918508413997,0.00771171374328511,2.0122014953453,0.209545411684296,0.416345272671899,0.416345272671899,0.405668044721906,0.741051132749178,0.176267201925189,0.060916531566685,0.11578241005292,0.067161243308716,0.067161243308716,0.681962006512149,0.0907869317727762,4.18689949660065,0.0985649454726382,0.246814267437237,0.0287163361673251,0.515589115025432,0.345026418802397,0.301309097125613,0.190629591021648,0.19393247275229,0.62764576413595,0.367015188053395
"BaselTMA_SP43_115_X4Y8_1451",0.679211883088175,1.65753761577967,2.04332267842351,2.66478830315806,0.127237379419631,0.378166756021973,1.89137802489263,0.0428062005504578,2.18152448539738,3.26735507967562,0.903190693682108,0.903190693682108,1.13996484458716,0.0819284820335371,0.671951452568403,0.236453321965891,0.52513488769231,0.52513488769231,0.516864751142341,1.18928406183867,0.21117327056992,0.239690189506281,0.0521965677976789,0.309967959693891,0.309967959693891,0.790375731512004,0.184349317222283,4.41366789036513,0.306415977363132,0.656961178621614,0.0525592885380351,0.636357904392621,0.272942299244926,0.059926179473521,0.331236657872705,0.0953239855741394,0.586885229436138,0.394975727759891
"BaselTMA_SP43_115_X4Y8_1452",0.790493001973303,2.29589262572098,2.12211201210963,2.77288932288313,0.324895733551285,0.52302089819261,2.32865407608379,0.0162484856196474,0.0762262489558974,0.166647424538735,1.4077782704687,1.4077782704687,1.64597551082141,0.151130558769744,2.05166805158475,0.297735436655045,0.536541103454223,0.536541103454223,0.777277534069956,1.35601030109701,0.236060628549271,0.0929526114095425,0.216156862298944,0.115398445280581,0.115398445280581,0.529792342840826,0.120198410659305,5.23307249914899,0.277530371156346,0.670576104331505,0.104474686612338,0.756420263889793,0.165377365150585,0.257935906204175,0.315707188595964,0.168973528624646,0.93250363184128,0.667226113648624
"BaselTMA_SP43_115_X4Y8_1453",0.521130154033099,1.81559598693649,2.04468727190177,2.58322870340766,0.153670127748043,0.502763814736227,2.22702687022872,0.0915416695874184,0.181324375270269,0.200041185750936,1.40638384167833,1.40638384167833,1.49318802638036,0.0670905016075634,2.24899091035215,0.323279617082873,0.593888797255763,0.593888797255763,0.813309307349693,1.46177839946392,0.154902783427299,0.198320842591713,0.128079977126723,0.10814909716632,0.10814909716632,0.475781571449639,0.127655120399137,4.21296216039634,0.179371068710248,0.696577407699262,0.106149662189409,0.530158963120233,0.106822638854186,0.199986201216301,0.36759462470357,0.20502359181855,0.643716222611822,0.588147102291149
"BaselTMA_SP43_115_X4Y8_1454",0.63797710668937,2.12687223550837,2.66591230375201,3.34593425625822,0.244495154354713,0.852213234847014,2.83299213202623,0.116077571341151,0.270749170107004,0,0.54462927536247,0.54462927536247,1.17760521042639,0.0984819190308409,1.1175964235935,0.195895984099705,0.505330339027429,0.505330339027429,0.828669605349559,1.51944902638858,0.241089127259597,0.247631891244832,0.090883570556823,0,0,0.613160944209272,0.115172184896606,3.84170754348287,0.116724048474648,0.189480067070885,0.173277077862374,0.808908689312961,0.152442547070244,0,0.593024807418928,0.126368589669712,0.897204162642476,0.82853698999974
"BaselTMA_SP43_115_X4Y8_1455",0.753367432469724,2.18214085771192,1.89849980984843,2.49963460614888,0.16186096711427,0.80641741571287,2.17174476514481,0.0777438952582819,0.0943725304437023,0.209366444845892,1.34234480067263,1.34234480067263,2.06304693474778,0.134848494500585,2.19388415103184,0.24743293175096,0.451846056712948,0.451846056712948,0.647910813996963,1.01339573116075,0.299774932466606,0.267552235028571,0.106156407673523,0.125349578118883,0.125349578118883,0.541509020314658,0.128693384805633,4.25653345328626,0.217218800081011,0.372236316766332,0.0941194251484456,0.734029126028031,0.123796066104759,0.22985751196021,0.298509827668137,0.282360157857551,0.855987846806375,0.485740853114984
"BaselTMA_SP43_115_X4Y8_1456",0.748982120298842,2.47239194751165,2.32347317901811,2.86671686132412,0.177684196225843,0.600032997753431,2.3689621585565,0,0.0995004173450943,0.172475161179045,1.39318954885603,1.39318954885603,1.75035025903154,0.0211399207822886,1.7594880025724,0.282720220073735,0.485998049994792,0.485998049994792,0.75648253438666,1.49736960911476,0.206189634363575,0.149012193671964,0.215711805175056,0.124869208226577,0.124869208226577,0.52943561555505,0.0879962768872777,5.05269061215576,0.200145404360463,0.634434686381394,0.173959013576186,0.966878156360384,0.0784768812084616,0.0972179606610063,0.347400889045178,0.281966603675115,0.865920904030841,0.651605315084946
"BaselTMA_SP43_115_X4Y8_1457",0.933167582897606,1.80865254926336,1.28387924466355,1.65936121688055,0.33535926273073,0.27136737008482,1.41046652744393,0.0799172260443485,0.211203983110494,3.6513610715092,1.00115762096194,1.00115762096194,1.69000234760352,0.252826918881772,1.46555748231027,0.19409673456288,0.284230275430186,0.284230275430186,0.638731020228771,1.06351268400073,0.207797543746212,0.320328793230618,0.148053928323648,0.157221107165196,0.157221107165196,0.370709336656233,0.109625815886724,4.87910878471022,0.732328324504751,1.02108361692942,0.137567452278612,0.657632512082038,0.0354151799350895,0.124041103527331,0.237820483425404,0.246817102226085,0.725335242617907,0.460669592127495
"BaselTMA_SP43_115_X4Y8_1458",0.572175870002004,1.35416973216331,1.45243315559017,1.8669926206606,0.177660870592073,0.418406286947965,1.25773715929482,0.0412433771825617,1.42071563534558,3.94246329314786,0.733285188188202,0.733285188188202,0.877392514022928,0.0972243852497483,0.626321851819511,0.14129119012923,0.43396456327735,0.43396456327735,0.167061025698268,1.44013185244979,0.173689884136132,0.24037743355459,0.10206074077069,0.195252237785334,0.195252237785334,0.505489563895034,0.116205114913949,4.24706053279913,0.33212688703558,0.734795294079678,0.250218931245547,0.501061689601011,0.156426629794496,0.0411582524669228,0.153851349960337,0.0675198815863536,0.837052506658792,0.127850259621297
"BaselTMA_SP43_115_X4Y8_1459",0.592886242932745,2.01706300362822,1.16210861613838,1.68271693436173,0.130834243340327,0.187772118875282,1.43794700477258,0,0.0915424415293411,2.292174226103,1.02113799485481,1.02113799485481,1.66136970555951,0.0437113873201949,2.18812758314844,0.253058687906993,0.326841907131791,0.326841907131791,0.491852463876842,1.45093317613889,0.0685342859791469,0.291272948562977,0.137933812100776,0.0309306306498972,0.0309306306498972,0.357638581639758,0.0793522622694071,4.52403118003724,0.213602272747636,1.02423534710705,0.0224819544005014,0.58930500700625,0.0783836515442852,0.131605861250539,0.145249094794977,0.0722021489926966,0.393912635758572,0.553377954097129
"BaselTMA_SP43_115_X4Y8_1460",0.266628804990501,0.948216431954453,2.16179486160523,2.73789313940162,0.0596264809460921,0.0825713554811374,1.16609764201947,0.0574912509880125,0.280415546614649,1.16575257288383,0.268477385951377,0.268477385951377,0.655306136050876,0.0438820857283851,0.323319846900857,0.0704283362540107,0.33921807396742,0.33921807396742,0.170626790806139,0.553316308612417,0.115199964625926,0.15361930143789,0.045651918240647,0.153401334403997,0.153401334403997,0.437752095110915,0.120119882212354,3.55308635424254,0.204389064099988,0.336548390228343,0.0974541788112811,0.447254678760363,0.00770747701530582,0.121669860975445,0.0481190414551418,0.403272748352128,0.39796609001831,0.354084109880601
"BaselTMA_SP43_115_X4Y8_1461",0.390290048247003,2.04537898672135,2.47776328942624,3.05666229378558,0.233474889735931,0.571932358200231,2.31949777815198,0,0.245007742609074,0.836131551760821,0.556054504103572,0.556054504103572,1.26030745265042,0.0618432052902688,1.05125953629157,0.299839036639997,0.301458519738512,0.301458519738512,0.592423107424913,1.94335931901735,0.141216439288384,0.11412194623822,0.0828718263140681,0.148796092243724,0.148796092243724,0.725115302337695,0.179302747053483,4.52364650624275,0.108466510834122,0.269073300831066,0.0662301293680888,0.620843019379265,0.0492910235924622,0.0468460738565915,0.343195909100668,0.136460979556027,0.653507736339371,0.577770602643337
"BaselTMA_SP43_115_X4Y8_1462",0.174731936036408,0.420248013472016,2.12635650096956,2.72012195861585,0.0517206424690406,0.103758373085274,1.32787428480379,0.00233725083564373,0.123352519624647,1.48436736100815,0.232766729973031,0.232766729973031,0.515941159089983,0.0677692617135221,0.152658507633002,0.0769681528223279,0.11551300106189,0.11551300106189,0.0958303629370938,1.51769992368995,0.0617293207758035,0.0800985992706351,0.0497745521420098,0.0371328087873699,0.0371328087873699,0.412270840373193,0.0431344249221177,3.4671497008947,0.521418769097114,0.207313691176841,0.214511325013582,0.286540656349848,0.0186213857566257,0.0175071443365057,0.115242857378432,0.153419180000456,0.2979268954314,0.673439104947992
"BaselTMA_SP43_115_X4Y8_1463",0.468576916311779,1.64568320044186,1.34823969303044,1.66660259401394,0.112383571963036,0.0927994339485456,1.20114899385318,0.06388255216735,0.0913218587894992,0.250445159307065,0.668406545035848,0.668406545035848,1.13706971344333,0,1.60760370319035,0.117189109426465,0.239763535954136,0.239763535954136,0.38719003983589,0.379063701117419,0.0698158726955817,0.156832629106956,0.193960164717037,0.128446533086716,0.128446533086716,0.371485483632221,0.187364608159375,3.77847782295524,0.130583561828383,0.399512030448088,0.0323619622491684,0.401728992352,0.214994972154815,0.277965344601446,0.078428558424493,0.147840270846616,0.499939070226496,1.12202306148295
"BaselTMA_SP43_115_X4Y8_1464",0.682683271967973,1.97705660915884,2.0585550521374,2.63486813581707,0.247621814146153,0.570291538949048,2.27321480637333,0,0.156955232739517,0.113262690679819,1.19819237669335,1.19819237669335,1.61751061699275,0.130022878205003,1.34751014245226,0.212121380032243,0.569686691974161,0.569686691974161,0.70501474006311,1.62082274289918,0.232915833622071,0.202486228919226,0.298423156954311,0.061825898341998,0.061825898341998,0.538998840212258,0.0624958410986733,4.61731043015344,0.183425434305358,0.809521390987962,0.0496626771936999,0.669660039688825,0.0831367887115811,0.101802610147901,0.428395734649794,0.127795129935694,0.732073617012701,0.625022308112016
"BaselTMA_SP43_115_X4Y8_1465",0.404436059198886,1.73418148376288,2.00384072575937,2.64133666822858,0.0504008286370373,0.342487700447703,1.7298797493432,0.00714326882232366,0.178442499223111,0.168017059172261,0.408789551675352,0.408789551675352,1.29650425433675,0.0601237961988315,1.42716909421345,0.1140744751994,0.237593694887367,0.237593694887367,0.311022592374864,0.531639862431419,0.154995201368384,0.148902303702363,0.0353636342089205,0.0140557841115869,0.0140557841115869,0.537215185010166,0.158660612403638,3.56719659255496,0.160136046191343,0.218640627821878,0.0184088538335253,0.509466765380412,0.186365212833822,0.123904070539747,0.1574631108287,0.124204713669116,0.511980490791967,0.315340765130482
"BaselTMA_SP43_115_X4Y8_1466",0.492218834099973,2.07231796739689,1.96164758341265,2.49835638112136,0.0375649994338737,0.497568983486335,2.09748539472217,0.0849307700205128,0.0750537600632873,0.25187587581747,0.453637646958766,0.453637646958766,1.16582319569303,0.0913349923833456,1.18634694460227,0.201769288819069,0.309473937098879,0.309473937098879,0.43391629352431,0.649796686933396,0.204400091864818,0.16779206959101,0.115920149361829,0.0313437666124473,0.0313437666124473,0.739862439240656,0.156874692442784,3.26918001731418,0.0035305098931748,2.00026851959681,0.114824575308499,0.527365876312278,0.0970289857711166,0.0378660960905996,0.281721194244255,0.175050031965278,0.602132996947484,0.473248191473715
"BaselTMA_SP43_115_X4Y8_1467",0.682776610146069,2.59372534117683,1.96663094876332,2.59933334217051,0.163476684833387,0.555022518900685,2.17592562896376,0.014544221315263,0.109998250943354,2.23142787594883,1.79202298053758,1.79202298053758,2.05161030880605,0.261398926000668,1.53160022366422,0.142324290243373,0.694628292071872,0.694628292071872,0.783026366233209,1.36307081792636,0.273784260001769,0.238965982183974,0.268962383299071,0.233971485394013,0.233971485394013,0.675761614752449,0.130216618084023,5.44404155107343,0.331194917459845,0.429822258884797,0.0632960159571997,0.833151852304543,0.0710919536386295,0.0962813099829568,0.374039197021733,0.227085482038359,0.836910742627808,0.514392832717613
"BaselTMA_SP43_115_X4Y8_1468",0.447368462566169,2.11260150980444,1.87103255908667,2.47002153528605,0.236812295445247,0.506753432030989,2.01680330986197,0.0293359298218385,0.0689237384472298,0.129170727083721,0.568715039262661,0.568715039262661,1.70539121136403,0.0558941667521319,2.05386318387109,0.229071978412627,0.374727681757131,0.374727681757131,0.660727070445953,1.16669131469915,0.137698304935318,0.103751282918324,0.0634475520029402,0.0760556488099427,0.0760556488099427,0.324496061373319,0.106204263484939,3.43819871090198,0.117208470508122,0.409971980098047,0.0897723448091208,0.662321880224222,0.206028090935875,0.102591688751588,0.328781609738162,0.0909838095173138,0.711414781033823,0.500064521534948
