,Stromal,B cells,T cells,Macrophage,Epithelial (basal),Epithelial (luminal),Other
BaselTMA_SP43_115_X4Y8_45,0.021761959576265713,0.208831838611325,1.1356402728126185e-05,0.16785824689555437,7.815360202172842e-05,7.344376771567673e-10,0.6014584441776675
BaselTMA_SP43_115_X4Y8_46,0.04315613562088662,0.21880881237671418,5.4959774227911146e-08,0.16690311641770392,2.6514769340170892e-05,2.496880521604403e-11,0.571105365830612
BaselTMA_SP43_115_X4Y8_47,1.704784359649748e-05,0.1783512590833777,6.621725934253024e-07,0.11911100579294488,0.20796788047881756,1.7099419656050259e-10,0.49455214445767565
BaselTMA_SP43_115_X4Y8_48,1.4169887120138192e-06,0.0008023635023625648,1.1598117203196563e-08,0.0002170462633271074,0.9978603982777594,2.688845799450453e-05,0.0010918749117270355
BaselTMA_SP43_115_X4Y8_49,3.356014440916761e-06,0.02275170106144898,0.923522838079872,0.03417319919853868,0.004616824739186889,2.034123159912445e-10,0.014932080703100176
BaselTMA_SP43_115_X4Y8_50,8.362210928141487e-06,0.001713674094473595,2.943004818330948e-07,0.0008270807511945816,0.9945723738150074,1.448335048235116e-07,0.002878069994409623
BaselTMA_SP43_115_X4Y8_51,8.631803254790354e-05,0.2519931794826363,0.0012596771058836682,0.2503875813824034,0.16344490342030193,2.4237012947050667e-10,0.3328283403338567
BaselTMA_SP43_115_X4Y8_52,5.26862261449702e-10,2.5659022640272224e-09,1.745401114028195e-10,3.5021793595262944e-10,0.000899025848956357,0.9991009699726936,5.608273280303867e-10
BaselTMA_SP43_115_X4Y8_53,1.6065067851641493e-12,4.662870810783025e-12,5.835687491794518e-14,4.492071919300839e-13,2.8950176744884735e-06,0.9999971049745301,1.018244445672309e-12
BaselTMA_SP43_115_X4Y8_54,3.6762832443708157e-11,1.2456632984803498e-10,7.421396900476046e-13,9.674901768659105e-12,0.0008292337107778945,0.9991707660838541,3.3621916168685085e-11
BaselTMA_SP43_115_X4Y8_55,2.5257940538680652e-05,0.1828706522206573,3.9021323163060117e-07,0.13171638694016077,4.680500135598239e-05,3.6560291026761314e-13,0.6853405076836899
BaselTMA_SP43_115_X4Y8_56,0.01101263146547215,0.19380461204018368,3.436822714286124e-07,0.1347903979601373,0.0022051959615827493,9.874113873669532e-10,0.6581868179029414
BaselTMA_SP43_115_X4Y8_57,0.06589500945904696,0.20751164858119334,0.005583034332879103,0.09533391925119501,6.902053426379657e-05,6.25035556739899e-11,0.625607367778918
BaselTMA_SP43_115_X4Y8_58,2.2069611012176447e-06,2.132055382183718e-05,0.9999520844990687,1.5337559001236402e-05,1.7739904856003373e-06,1.2553789015721362e-15,7.276436520378934e-06
BaselTMA_SP43_115_X4Y8_59,0.003486864880349557,0.17349909520600834,1.933163956203976e-08,0.10559491561144566,5.490574018463304e-06,1.0702641642257186e-12,0.7174136143954682
BaselTMA_SP43_115_X4Y8_60,0.06087523607353607,0.25235960745125774,4.083384122307466e-05,0.26648901368052164,0.01880920578239808,6.206645305112533e-08,0.4014260411046105
BaselTMA_SP43_115_X4Y8_61,7.016479475393994e-06,0.17006186796817932,2.7098663700155553e-08,0.12268612361633086,0.0001510475915683292,2.1601049760073286e-13,0.7070939172455665
BaselTMA_SP43_115_X4Y8_62,3.726679699704524e-08,6.246842120153016e-06,1.5379681419230998e-06,1.901569995338539e-06,0.9999834599707634,5.984476518529877e-06,8.31905663698034e-07
BaselTMA_SP43_115_X4Y8_63,1.0496780608715303e-06,0.0015215202291498516,8.401321823404454e-09,0.0004279871093131533,0.9958522366362899,4.507103533112473e-06,0.0021926908423313507
BaselTMA_SP43_115_X4Y8_64,0.02623286631279462,0.1938408238965548,6.805163201309588e-07,0.14225116184459785,1.5148219848118705e-05,8.976926063217953e-11,0.6376593191201152
BaselTMA_SP43_115_X4Y8_65,1.488060522173062e-05,0.1574975375260806,1.4371569853831964e-07,0.11718877442545896,0.00042120659755649575,5.669865875245479e-12,0.7248774571243137
BaselTMA_SP43_115_X4Y8_66,2.1858674107985205e-05,0.16881987603772233,2.622257021358535e-08,0.14241381532912828,0.00016091699799928585,3.339360312242055e-12,0.6885835067351325
BaselTMA_SP43_115_X4Y8_67,0.02086299057558293,0.3131602672589454,0.00018374922602419475,0.29029784080853344,3.1513002753439784e-05,7.095093549336397e-12,0.37546363912106545
BaselTMA_SP43_115_X4Y8_68,0.0068458784711437695,0.2608726457773195,0.00037959111566179923,0.19694884432820278,0.00638179978832318,9.090316574902567e-10,0.5285712396103172
BaselTMA_SP43_115_X4Y8_69,5.9939190096464235e-06,0.02152285888318319,1.7223003629133738e-07,0.009107690013625264,0.9206477265193898,1.200471621409419e-07,0.04871543838759386
BaselTMA_SP43_115_X4Y8_70,2.2337569470611838e-07,9.739144634413981e-07,6.207817029163834e-09,1.311237511527599e-07,0.19352340341788624,0.8064743717336814,8.902267060671032e-07
BaselTMA_SP43_115_X4Y8_71,8.162197631457238e-06,0.1581958698998297,5.163003774234799e-07,0.20547358886221137,3.404217402549259e-05,1.1375062454363874e-10,0.636287820452174
BaselTMA_SP43_115_X4Y8_72,0.0057211562723475246,0.20497228753425611,1.3526993573873375e-07,0.16336318424068674,0.0001522542714634839,9.043560603481603e-11,0.6257909823208748
BaselTMA_SP43_115_X4Y8_73,0.01599016021165225,0.2551254183506988,2.129152623577762e-07,0.21753695433114398,6.427416162718531e-05,1.3900566501950068e-11,0.5112829800157147
BaselTMA_SP43_115_X4Y8_74,7.108557573755946e-06,0.0016467124277592213,1.0914752305809766e-05,0.000634443315766951,0.9962903470909336,0.00014789929198126325,0.0012625745636793612
BaselTMA_SP43_115_X4Y8_75,8.743807027824224e-06,0.1472382770988657,1.1098648694142898e-06,0.20606811497305244,9.580925910758274e-05,1.5916491987220454e-09,0.6465879434054279
BaselTMA_SP43_115_X4Y8_76,0.00040950543533445767,0.3340498361459692,0.08514345008317448,0.32252470788524257,0.0003682465445995101,6.229844076745146e-13,0.2575042539050568
BaselTMA_SP43_115_X4Y8_77,1.1837140165201551e-06,1.6759914525115372e-05,2.3756457080262964e-08,3.2989954492498277e-06,0.9305260853697543,0.06944075837879556,1.1889871001965093e-05
BaselTMA_SP43_115_X4Y8_78,0.00011562829287826598,0.16800075579209106,2.8315143813021105e-08,0.10802176544907166,8.615462935276994e-07,2.4136985191416413e-14,0.7238609606044976
BaselTMA_SP43_115_X4Y8_79,0.0019031160299830814,0.19329402581187988,7.991796384249621e-08,0.13828379860279613,3.254149827850074e-06,9.557617498947087e-13,0.6665157254865935
BaselTMA_SP43_115_X4Y8_80,3.012552203934243e-06,0.02321648086148192,1.3180745780070837e-07,0.010542627826828507,0.9252364430022714,1.9202851590232928e-08,0.041001284746905065
BaselTMA_SP43_115_X4Y8_81,1.1733837386621498e-07,0.0001527334005313038,3.013565687694563e-10,4.0446941240904715e-05,0.9996120444338884,2.992180138910063e-08,0.0001946276628071885
BaselTMA_SP43_115_X4Y8_82,4.51031547037775e-06,0.04069963551459636,2.38627038682474e-07,0.017514548036885257,0.8291292427415035,1.4144269996669596e-08,0.11265181062023578
BaselTMA_SP43_115_X4Y8_83,0.10802895329667525,0.1933501641965408,3.63517772826635e-08,0.13715534531974571,1.4798626197310328e-05,3.7133525176520166e-11,0.5614507021719302
BaselTMA_SP43_115_X4Y8_84,0.06569619755105931,0.23999897189218,2.4941837694008622e-05,0.18625084724437913,0.05562382782338691,1.5774156940343926e-08,0.4524051978771438
BaselTMA_SP43_115_X4Y8_85,3.865840124982036e-06,0.0006854825896946947,2.8161052955684375e-07,0.00017590562565336944,0.9975954714833951,0.000533916244116575,0.0010050766064855735
BaselTMA_SP43_115_X4Y8_86,3.735945774701473e-06,0.0065790810083395,1.0653385895910166e-07,0.00222259006198891,0.980928953915845,6.9462102230342955e-06,0.010258586323969685
BaselTMA_SP43_115_X4Y8_87,6.661926260272416e-09,2.152160663984721e-06,5.937220897105872e-11,2.8324977339127736e-07,0.9999932808414738,2.5783142599786455e-06,1.6987125304978087e-06
BaselTMA_SP43_115_X4Y8_88,0.00023759377635399054,0.2589020860672868,3.167070288640912e-05,0.17335261354765497,5.551779586694763e-06,2.5322600653549625e-14,0.5674704841262058
BaselTMA_SP43_115_X4Y8_89,2.5837727332768222e-05,0.16633710183214287,1.747481476370646e-05,0.18766952183945546,0.0011291503376897277,3.153347774461569e-09,0.6448209102952677
BaselTMA_SP43_115_X4Y8_90,0.8662394258317135,0.039145628505195325,0.008588640442065514,0.026361265099533956,0.0003122111197211857,1.180310464523385e-08,0.0593528171986658
BaselTMA_SP43_115_X4Y8_91,1.3089755395284433e-05,0.003977070491918049,5.26273460647456e-07,0.00145145562246421,0.9882251058151236,7.562213153792136e-05,0.006257129910100392
BaselTMA_SP43_115_X4Y8_92,3.371859966785922e-05,0.016416325962314536,4.021602392364112e-06,0.007576225919599865,0.9589220342222929,0.0004395985273740665,0.0166080751663583
BaselTMA_SP43_115_X4Y8_93,1.6452522904773458e-05,0.15643196014699046,1.7906384094507194e-05,0.12405005163535336,0.47543233633414667,4.1140795822998113e-10,0.24405129256510222
BaselTMA_SP43_115_X4Y8_94,0.0007174478479354829,0.22950613310137108,4.177850535799906e-06,0.1835444313652018,2.2174933063845105e-05,2.3843212768552175e-12,0.5862056348995075
BaselTMA_SP43_115_X4Y8_95,2.6918536432992095e-09,7.356142049046659e-09,1.9408911336470142e-10,1.361490321318101e-09,0.00013451898370947933,0.9998654658797066,3.5330088505378056e-09
BaselTMA_SP43_115_X4Y8_96,0.04147407833262568,0.18345969960733785,2.2979929298739645e-07,0.11398193150513831,2.4919343513773494e-05,4.6245239218264503e-11,0.6610591413658462
BaselTMA_SP43_115_X4Y8_97,0.0007558203912237251,0.24236689701199848,9.677597218911167e-07,0.25808626618082103,6.729276817254698e-05,1.6588575732495845e-11,0.4987227558714739
BaselTMA_SP43_115_X4Y8_98,0.045007561543168005,0.2148514783157029,1.9564709787861262e-07,0.17251445526393422,0.0003153884022299786,5.446078301604618e-10,0.5673109202832591
BaselTMA_SP43_115_X4Y8_99,0.002064258084326387,0.20303451686357354,1.2415761008200052e-06,0.1557424175543163,6.8847435695544435e-06,5.415768260577484e-12,0.6391506811726976
BaselTMA_SP43_115_X4Y8_100,0.11468943668473369,0.18215142731208422,6.831638360472586e-08,0.1279737054640799,3.1300202991700016e-05,1.5161783408831233e-10,0.5751540618681091
BaselTMA_SP43_115_X4Y8_101,2.662791340961793e-05,0.13173159227790376,0.001161520345045871,0.10667318135112949,0.5891385437124624,8.037423383463017e-10,0.1712685335963066
BaselTMA_SP43_115_X4Y8_102,0.837666269431614,0.037040329171742326,5.550217348722982e-06,0.025421264958308237,0.0036345356842293897,2.7648995227352377e-07,0.096231774046805
BaselTMA_SP43_115_X4Y8_103,5.609278263186078e-06,0.16566580497859362,1.0947497948116511e-07,0.12499188913202304,7.521665501021701e-05,3.401077230706712e-13,0.7092613704807904
BaselTMA_SP43_115_X4Y8_104,4.964794332235866e-05,0.17980117275174534,1.1593987424007398e-05,0.16317312423763278,0.004299447093349774,8.21678835153453e-10,0.6526650131648468
BaselTMA_SP43_115_X4Y8_105,9.223418028043082e-10,4.207362745377262e-09,7.118599239146078e-11,4.407212949422676e-10,0.006493657761168587,0.9935063353060232,1.291196731447178e-09
BaselTMA_SP43_115_X4Y8_106,2.3120314598010266e-08,6.249117284746773e-08,1.7428231545990998e-09,9.962283304755193e-09,0.019326911830919752,0.9806729677150581,2.3137428208218742e-08
BaselTMA_SP43_115_X4Y8_107,1.2114209602864705e-05,0.1485541000241741,1.3613538113866398e-07,0.12578327928112187,3.486726242276247e-06,7.042147230366236e-13,0.7256468836227736
BaselTMA_SP43_115_X4Y8_108,1.501780072125744e-05,0.16993856913957894,1.73439489797959e-07,0.14688146719271936,0.0007819836032169517,1.806513327019468e-11,0.6823827888062086
BaselTMA_SP43_115_X4Y8_109,0.00033358393307518426,0.1656755279307697,2.591188332000089e-07,0.1069056841429937,1.239322436927423e-06,2.4637315892420297e-13,0.7270837055516449
BaselTMA_SP43_115_X4Y8_110,1.7188556794009006e-08,1.3262245540663727e-07,1.295931184135051e-08,1.7313633224094637e-08,0.19422954428271685,0.8057702454979945,3.013533130586965e-08
BaselTMA_SP43_115_X4Y8_111,1.5753736396927217e-06,0.0003847761700279323,1.797398666894537e-06,0.0001005234650132674,0.9990098689817994,8.687385314519496e-05,0.0004145847577075332
BaselTMA_SP43_115_X4Y8_112,0.008212157454322458,0.2123089453732075,1.8910529789720543e-06,0.14961576215301983,2.3881940607613134e-05,1.6715950398331134e-11,0.6298373620091475
BaselTMA_SP43_115_X4Y8_113,9.009008409930782e-06,0.04034754311840451,7.802828740568003e-07,0.02486924481345849,0.8668011026308191,3.3298939560047443e-09,0.06797231681613985
BaselTMA_SP43_115_X4Y8_114,1.8012154377634537e-06,0.00023248353475545714,7.35284180359341e-08,5.197396309088154e-05,0.9987019663328115,0.0006934427480133381,0.0003182586774729893
BaselTMA_SP43_115_X4Y8_115,3.3022299504573035e-05,0.07886759424594963,0.00015251963936275642,0.036723043723418024,0.6898532660445384,2.2158317739603727e-06,0.19436833821545277
BaselTMA_SP43_115_X4Y8_116,1.1690275245719996e-05,0.16357111039536823,4.29219714208844e-08,0.11273324774550463,0.00014906252827397943,4.0940911850119086e-13,0.7235348461332266
BaselTMA_SP43_115_X4Y8_117,5.274273715027055e-08,1.3758200666972335e-05,1.1867745103575433e-08,2.1960443574105405e-06,0.9999545400636985,1.6749510811585872e-05,1.2691569983220272e-05
BaselTMA_SP43_115_X4Y8_118,4.190973550597544e-07,0.00025097366247645063,5.205854349566402e-09,6.490881417089087e-05,0.9993380397641899,1.0333623407267019e-06,0.00034462009361269167
BaselTMA_SP43_115_X4Y8_119,0.10716960497817307,0.29456341939217023,0.032360939031291315,0.27610219518322765,0.0008996523777679116,9.870498896043925e-10,0.2889041880503199
BaselTMA_SP43_115_X4Y8_120,7.667905340173385e-10,1.7537873557759789e-09,5.594752415208858e-11,2.8437122731038457e-10,0.00020182225962129562,0.999798174351905,5.275772481762728e-10
BaselTMA_SP43_115_X4Y8_121,0.3167363472165349,0.15709015887661382,6.621194982407458e-05,0.11567461397034996,3.83197559094846e-05,3.1970437352276717e-09,0.4103943450337241
BaselTMA_SP43_115_X4Y8_122,2.8250684116726824e-07,0.0010683827371545929,1.6765928697344443e-05,0.000569684797180663,0.9980965520429763,2.4566401498765857e-08,0.00024830742074841025
BaselTMA_SP43_115_X4Y8_123,6.934288620015773e-07,0.0003615739178895275,2.484990079771662e-09,0.00012768155722157329,0.9989988487747059,3.85860834519402e-08,0.0005111612502474144
BaselTMA_SP43_115_X4Y8_124,1.692282367249546e-07,0.0003228487177066005,1.512778087303828e-08,8.676755785746812e-05,0.9991954595653602,4.9205635225713274e-08,0.00039469059742293415
BaselTMA_SP43_115_X4Y8_125,4.700402151685019e-06,5.866888535344717e-05,7.624479779897349e-09,1.3925811032159205e-05,0.9647787300266347,0.03508063133259052,6.333591775757384e-05
BaselTMA_SP43_115_X4Y8_126,0.0005280909686847995,0.20556119121796715,4.825402175513199e-08,0.14885677691611188,1.8818858258114174e-05,4.842483760894636e-13,0.6450350737844721
BaselTMA_SP43_115_X4Y8_127,0.00937086227029605,0.18272005835135355,1.8816105761213492e-07,0.10214729182851309,8.684849846703439e-06,2.214824269201034e-12,0.7057529145367183
BaselTMA_SP43_115_X4Y8_128,0.5985079447146929,0.11420912104600582,8.675865344779645e-05,0.09090294280849628,0.0005751862466790399,1.0264653048690602e-08,0.19571803626602502
BaselTMA_SP43_115_X4Y8_129,1.1471725653168147e-05,0.15390890898886717,8.700676073202949e-08,0.12253988166678251,0.00013762290932041435,3.7582673129887656e-12,0.7234020276988578
BaselTMA_SP43_115_X4Y8_130,5.2229878882266495e-05,0.2037218547065933,7.856796569362535e-08,0.15395531945190905,8.083576164607323e-07,8.203817805470097e-15,0.6422697090370251
BaselTMA_SP43_115_X4Y8_131,0.0008582424734845961,0.20560576363345945,6.928888422259804e-07,0.17290716455010832,3.9949463697657e-06,2.3880978798038036e-12,0.6206241415053475
BaselTMA_SP43_115_X4Y8_132,6.10546170648084e-07,1.746513956896631e-06,1.945913116420149e-08,3.206448644646882e-07,0.9580075726455324,0.04198865152708283,1.0786632614244713e-06
BaselTMA_SP43_115_X4Y8_133,0.007219729542531102,0.20428050193257705,2.7275499235241396e-08,0.14665483227867782,6.208601573093052e-05,1.2538951496972645e-11,0.641782822942445
BaselTMA_SP43_115_X4Y8_134,2.3229498085561868e-08,1.9844893592550942e-05,2.135957224477103e-10,3.3786647011859006e-06,0.9999575404749055,1.0280987241188122e-06,1.818442498298993e-05
BaselTMA_SP43_115_X4Y8_135,0.0017681627483546465,0.22409045810899822,2.554593837817796e-07,0.16750264303879736,0.0008435799018577177,2.6327141078992697e-11,0.605794900716281
BaselTMA_SP43_115_X4Y8_136,0.4889822173064791,0.14492412810816138,0.0004087209848176229,0.12569882980741534,0.008171887789608477,1.3971536771842334e-07,0.2318140762881503
BaselTMA_SP43_115_X4Y8_137,9.764157796830559e-05,0.003884365481474947,3.84199960116811e-05,0.001971210130046382,0.9629527850259917,0.02864069166893315,0.002414886119573987
BaselTMA_SP43_115_X4Y8_138,1.3136582632085393e-07,6.427175432716703e-07,3.5232159661995094e-09,1.5576945258392992e-07,0.0026817717721052494,0.9973168753185659,4.195332906073786e-07
BaselTMA_SP43_115_X4Y8_139,5.014875419615803e-08,9.504592910553785e-08,1.5591451496051417e-09,2.257949078598396e-08,0.0021675911005842605,0.9978321982805797,4.128551656454921e-08
BaselTMA_SP43_115_X4Y8_140,2.4539972491641117e-05,0.15818991832156076,9.927192589960538e-07,0.13284538591461964,2.606545423946658e-05,6.626452967369786e-12,0.708913097611203
BaselTMA_SP43_115_X4Y8_141,2.843020271497612e-06,0.019409256523750803,3.640236920974587e-05,0.01246725137564703,0.9573763728811538,1.8168979914700777e-08,0.01070785566098707
BaselTMA_SP43_115_X4Y8_142,0.07649104113440122,0.17048814317895658,2.914269928104699e-07,0.10931297137669155,1.0343774880431656e-05,9.845981806344016e-11,0.6436972090096175
BaselTMA_SP43_115_X4Y8_143,0.9957580279131667,0.0011400117495983624,7.260506074827738e-05,0.001083790098763703,1.3395439778779445e-05,1.0261966044284485e-06,0.0019311435413398084
BaselTMA_SP43_115_X4Y8_144,0.00964155541216647,0.21879480197119522,1.379317801154155e-06,0.15216912491561882,0.00095610276853829,1.8598293083425558e-10,0.6184370354286971
BaselTMA_SP43_115_X4Y8_145,3.030164855177695e-05,0.0006728729673275023,6.588219012955733e-07,0.00036419399423611495,0.04254186342161963,0.956036824606576,0.0003532845397875192
BaselTMA_SP43_115_X4Y8_146,2.6503856093769736e-07,7.376024217082214e-07,5.29080429401857e-08,1.6000878543261472e-07,0.060346274662018945,0.9396522270516148,2.827285553227812e-07
BaselTMA_SP43_115_X4Y8_147,3.1773794545386326e-06,0.005648518693878213,0.06827815843456518,0.0017407209086195408,0.9136385319931885,4.438217862507666e-07,0.010690448768507922
BaselTMA_SP43_115_X4Y8_148,0.0012012446314163248,0.1847536211701583,5.8588495876385846e-08,0.11501132343970694,2.8982798680424004e-05,1.3052151092838499e-12,0.6990047693702368
BaselTMA_SP43_115_X4Y8_149,0.005062715558226287,0.19862419525156078,3.0657962722380895e-08,0.17616470032811501,0.00019480796238552633,2.163148772242813e-10,0.6199535500254348
BaselTMA_SP43_115_X4Y8_150,0.11681056586181233,0.25417670283104526,4.55676384129252e-06,0.28558812489905633,0.00012182196745020515,6.76408927994656e-10,0.34329822700038565
BaselTMA_SP43_115_X4Y8_151,1.0753775463547733e-08,2.0256393408566532e-06,0.9999877646968587,4.249187032481815e-06,5.744220432238369e-06,5.967560400297898e-15,2.055025540158665e-07
BaselTMA_SP43_115_X4Y8_152,0.07266168175427712,0.19631631241731698,1.4184581824485717e-06,0.13194503359722334,7.229822171523027e-05,2.495073202346908e-10,0.5990032553017776
BaselTMA_SP43_115_X4Y8_153,8.145658816024238e-07,0.00045436078669054,7.619784517586198e-09,0.00011652736614637902,0.9985807316536098,1.6788122337329996e-06,0.0008458791956535151
BaselTMA_SP43_115_X4Y8_154,4.1073891513712065e-08,1.5591491141574352e-07,1.9282692759144586e-08,3.8362046732269596e-08,0.001269323314117767,0.9987303598377765,6.22145632594684e-08
BaselTMA_SP43_115_X4Y8_155,0.0026030991066906934,0.24883414299379372,1.443064743957377e-05,0.23514468296036237,4.4088020659079274e-05,2.974088728120725e-11,0.5133595562413136
BaselTMA_SP43_115_X4Y8_156,0.2190731533435017,0.18546177273812292,1.4691333672982027e-05,0.12611595457216102,0.0005089524937119841,2.6820641789411118e-09,0.4688254728367653
BaselTMA_SP43_115_X4Y8_157,1.1154383338730195e-06,9.959292213413972e-06,2.0400565218251094e-08,2.8245529815304138e-06,0.025147426093834947,0.9748325779064562,6.076315614644865e-06
BaselTMA_SP43_115_X4Y8_158,2.022566294570495e-07,2.719459159999984e-05,6.629039451587443e-09,4.8731576839875906e-06,0.9996820764249285,0.0002607051106037154,2.494182951498896e-05
BaselTMA_SP43_115_X4Y8_159,0.14094196532459302,0.21759163430800318,3.0903571059127443e-06,0.1655099435604989,0.0008073783029210854,1.4464360643788037e-09,0.4751459867004419
BaselTMA_SP43_115_X4Y8_160,1.1533537289638993e-06,3.229440538121709e-06,9.84407985776032e-07,1.072191002934165e-06,0.025785895629195796,0.9742065492042493,1.1157732989744459e-06
BaselTMA_SP43_115_X4Y8_161,5.918738624556199e-06,0.0009046408399246169,1.0540723770515456e-06,0.000324289533767105,0.9977968051527802,0.00010816113026119404,0.0008591305322651279
BaselTMA_SP43_115_X4Y8_162,6.018532125708804e-07,0.00013572302658486932,3.1411310749257256e-08,3.2206356054168174e-05,0.9996508923734174,3.1074550511377154e-05,0.0001494704289086269
BaselTMA_SP43_115_X4Y8_163,8.121632380109545e-06,0.1527133730497215,4.575358699091137e-08,0.11912463620560257,0.0004649853250216463,4.828137713787016e-12,0.7276888380288591
BaselTMA_SP43_115_X4Y8_164,1.2997375659935909e-05,0.17107540263998106,6.445119235026056e-07,0.1802242898652131,0.0002538378549682527,5.953098837830471e-11,0.6484328276927233
BaselTMA_SP43_115_X4Y8_165,8.092323848180838e-05,0.284950238543712,0.00019621157713865637,0.27725656497472917,0.04171029407603079,3.9115842141033984e-11,0.39580576755079183
BaselTMA_SP43_115_X4Y8_166,0.0005339434736734292,0.2040541538215062,0.00011376949681528733,0.1760314146843523,0.025289070926430245,8.879592707326627e-09,0.59397763871763
BaselTMA_SP43_115_X4Y8_167,2.4193948195743497e-05,0.20063024139396776,3.136375336533143e-06,0.15908831329899564,0.003614586269932995,1.7902567305815703e-11,0.6366395286956689
BaselTMA_SP43_115_X4Y8_168,0.49284679023892713,0.11977765055596518,9.608137287152989e-08,0.07745168729338038,0.0005717834088795086,1.176778580656704e-09,0.30935199124469626
BaselTMA_SP43_115_X4Y8_169,1.0698845286064505e-05,0.18002948305350483,1.8972299836202353e-07,0.12367713939941148,0.00015836327508949463,2.3295173391071825e-13,0.6961241257034768
BaselTMA_SP43_115_X4Y8_170,0.03736318726975244,0.18786791497733848,4.555384028963667e-06,0.1375865480523892,0.20736593697576286,3.574142719640861e-08,0.4298118215993011
BaselTMA_SP43_115_X4Y8_171,1.8289881633408227e-06,0.002017013897667133,3.4408173430421696e-08,0.0006782689832676449,0.9942675905387225,9.736062338621077e-07,0.0030342895777720415
BaselTMA_SP43_115_X4Y8_172,2.3992965630762927e-06,0.002135375687435231,2.3176144333664926e-05,0.0006218409979590807,0.9941432317778206,8.245990106986405e-06,0.003065730105781422
BaselTMA_SP43_115_X4Y8_173,2.7182968048907247e-06,0.00454254969121829,1.736340404839825e-07,0.0018415260779519494,0.9884705638722474,7.77239813461252e-07,0.005141691187923559
BaselTMA_SP43_115_X4Y8_174,5.74871748898608e-05,0.20236224651683488,4.929435114326847e-07,0.16278346793071793,2.1616426516778042e-06,7.219510708303289e-14,0.634794143791322
BaselTMA_SP43_115_X4Y8_175,0.0007577129394911707,0.2746893016130313,4.54515002793083e-05,0.2599755430154538,0.0010440947083343868,3.5537868053783495e-11,0.4634878961878721
BaselTMA_SP43_115_X4Y8_176,0.0023614883840864607,0.22099022902753251,3.2270413583660217e-06,0.19577467309667243,0.07985159742248248,5.817203779139592e-09,0.501018779210664
BaselTMA_SP43_115_X4Y8_177,8.948890439356407e-05,0.0004297855925131602,3.929986655264466e-05,0.00022301977225732571,0.65166261328206,0.34738245307802723,0.00017333950419625053
BaselTMA_SP43_115_X4Y8_178,0.029745813634689852,0.22748242967536225,2.027852848998593e-07,0.1973119554227946,1.1699281496526348e-05,3.142889142957266e-11,0.5454478991689431
BaselTMA_SP43_115_X4Y8_179,0.009488698725934034,0.22592966426450783,7.647030795169213e-06,0.3330581544166742,0.00025376241071323446,2.6799108131357574e-08,0.4312620463522675
BaselTMA_SP43_115_X4Y8_180,5.878174912615386e-05,0.16387767148660382,8.766126597605405e-08,0.1139581012523879,6.74984391547321e-05,1.5362889398749017e-12,0.7220378594099252
BaselTMA_SP43_115_X4Y8_181,0.14588583631741658,0.20818148826262575,2.341192272873201e-06,0.15548197167637773,4.3051806932167466e-05,2.0045477152589428e-10,0.49040531054392006
BaselTMA_SP43_115_X4Y8_182,6.332387448048516e-06,0.16221297272085133,1.2312147317092384e-07,0.1118768019200834,0.00016443340333793333,3.8611173539703153e-13,0.72573933644642
BaselTMA_SP43_115_X4Y8_183,0.05792854914956863,0.2538096297717103,0.27054502380726475,0.22017292260277016,0.0006714379083514945,9.518086605036777e-11,0.19687243666515394
BaselTMA_SP43_115_X4Y8_184,0.044947419733518554,0.19267776558272054,5.183294169246367e-06,0.12334546694704879,0.0012477824524965847,2.3844084994854477e-09,0.6377763796056378
BaselTMA_SP43_115_X4Y8_185,0.24813621935617497,0.1789546317114336,4.165415933269218e-07,0.1300560355656525,4.77063603593228e-05,2.4409424157620786e-10,0.44280499022069214
BaselTMA_SP43_115_X4Y8_186,2.178891425219984e-05,0.19077987367549676,2.1153564414727278e-06,0.16588671787802603,0.007845085831608218,1.01898059746071e-10,0.6354644182422772
BaselTMA_SP43_115_X4Y8_187,0.0785478446780553,0.20438049158893498,1.9268867785284836e-06,0.1731101763538586,0.00032078743758154197,4.370184056844411e-09,0.543638768684607
BaselTMA_SP43_115_X4Y8_188,0.00010799612522064375,0.07509199794590389,3.229342844242501e-07,0.050408805898922486,0.682285764706697,1.0376413738302336e-09,0.19210511135133015
BaselTMA_SP43_115_X4Y8_189,0.4612888967862574,0.13453994918893364,1.502646261188992e-06,0.09639883664861738,0.0002728557885879464,1.935625557922938e-09,0.3074979570057169
BaselTMA_SP43_115_X4Y8_190,2.7819296003044276e-07,0.0001013796457513683,2.0123173350792025e-08,2.4889912982378536e-05,0.9997608259791726,1.6334928872071928e-06,0.0001109726530731117
BaselTMA_SP43_115_X4Y8_191,2.472759010799892e-07,3.1956387238302205e-05,2.1669738272688464e-08,5.098246929582852e-06,0.9963822423978361,0.003552730339111619,2.770368324500235e-05
BaselTMA_SP43_115_X4Y8_192,0.06308668105860213,0.22165303978954115,3.998546723910042e-06,0.15476243244774246,0.00018765739739128176,2.412474522426801e-10,0.5603061905187517
BaselTMA_SP43_115_X4Y8_193,4.035676946905864e-06,0.018335127337230445,1.7701372323418097e-07,0.007027937805500968,0.9353944674705008,2.1012852225073507e-07,0.03923804456757539
BaselTMA_SP43_115_X4Y8_194,1.6023280020749042e-06,0.0014119438884124913,1.5157417167805818e-08,0.0004896517135790808,0.9961580300444063,7.526432258414577e-07,0.0019380042249569891
BaselTMA_SP43_115_X4Y8_195,0.01334240729637155,0.25432984332261627,4.755082305509436e-06,0.2030946768743267,1.326293106481983e-05,6.701576768415732e-12,0.5292150544866135
